Tue, Oct 01, 2019
2:54:16 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
190.7950000	121.9700012	0.0002828	0.0002918	0.0002811	0.0002526	-0.0002813	-0.0002904	-0.0002793	-0.0002514	0.2119057	0.2603848	0.0418791	-0.0339134	-0.2122181	-0.2614046	-0.0429547	0.0338335
192.1200000	-3967.0000000	0.0002331	0.0002404	0.0002316	0.0002084	-0.0002322	-0.0002395	-0.0002304	-0.0002077	0.2116645	0.2539534	-0.1901353	-0.2445183	-0.2119903	-0.2549126	0.1882723	0.2441888
193.7300000	4163.0000000	0.0002291	0.0002363	0.0002277	0.0002049	-0.0002282	-0.0002355	-0.0002265	-0.0002042	0.2098459	0.2658796	0.2682793	0.1684578	-0.2101106	-0.2669362	-0.2687071	-0.1680788
195.1350000	121.8600006	0.0002681	0.0002767	0.0002667	0.0002396	-0.0002671	-0.0002757	-0.0002652	-0.0002388	0.2121909	0.2607448	0.0417693	-0.0341070	-0.2124968	-0.2617700	-0.0429025	0.0340553
196.4300000	-3967.0000000	0.0002231	0.0002302	0.0002218	0.0001995	-0.0002223	-0.0002293	-0.0002206	-0.0001988	0.2120538	0.2546140	-0.1821477	-0.2372723	-0.2123786	-0.2555803	0.1802401	0.2369915
198.2350000	4163.0000000	0.0002190	0.0002259	0.0002177	0.0001958	-0.0002181	-0.0002251	-0.0002164	-0.0001951	0.2103562	0.2661411	0.2599563	0.1609781	-0.2106353	-0.2672317	-0.2604188	-0.1605712
199.7650000	121.8199997	0.0002541	0.0002623	0.0002529	0.0002271	-0.0002532	-0.0002613	-0.0002513	-0.0002262	0.2125203	0.2610871	0.0416035	-0.0342357	-0.2128303	-0.2621250	-0.0427726	0.0342330
201.2000000	-3966.0000000	0.0002128	0.0002196	0.0002117	0.0001903	-0.0002121	-0.0002188	-0.0002104	-0.0001896	0.2124999	0.2552732	-0.1739196	-0.2296552	-0.2128324	-0.2562653	0.1719384	0.2294310
203.1000000	4163.0000000	0.0002089	0.0002154	0.0002077	0.0001867	-0.0002080	-0.0002147	-0.0002064	-0.0001861	0.2109232	0.2663687	0.2514426	0.1534950	-0.2112387	-0.2675180	-0.2519785	-0.1531495
204.6000000	121.8700027	0.0002405	0.0002482	0.0002394	0.0002149	-0.0002396	-0.0002473	-0.0002378	-0.0002141	0.2128974	0.2614041	0.0413359	-0.0342962	-0.2132312	-0.2624881	-0.0425716	0.0343155
206.0500000	-3966.0000000	0.0002031	0.0002095	0.0002021	0.0001815	-0.0002024	-0.0002088	-0.0002008	-0.0001810	0.2129686	0.2558642	-0.1662071	-0.2223042	-0.2133081	-0.2568974	0.1641430	0.2221751
