Mon, Sep 30, 2019
12:58:14 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
168.6250000	4166.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001972	0.0002942	0.0007411	0.0008455	-0.0012006	-0.0014349	-0.0014468	-0.0008003
170.0100000	121.9899979	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001015	0.0001446	-0.0002311	-0.0001002	-0.0010506	-0.0012322	-0.0004676	0.0001015
171.3500000	-3972.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002664	0.0003097	-0.0011664	-0.0011078	-0.0011922	-0.0013802	0.0004610	0.0010924
172.9750000	4166.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002653	0.0003686	0.0007562	0.0008117	-0.0012034	-0.0014488	-0.0014653	-0.0008270
174.2450000	122.0500031	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0001645	0.0002139	-0.0002266	-0.0001424	-0.0010489	-0.0012372	-0.0004735	0.0000662
175.6850000	-3972.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003289	0.0003759	-0.0011682	-0.0011533	-0.0011958	-0.0013879	0.0004631	0.0010645
177.3950000	4165.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003277	0.0004335	0.0007695	0.0007918	-0.0012134	-0.0014728	-0.0014767	-0.0008493
178.6400000	122.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002198	0.0002765	-0.0002167	-0.0001616	-0.0010685	-0.0012628	-0.0004796	0.0000706
179.9850000	-3971.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003802	0.0004331	-0.0011602	-0.0011690	-0.0012222	-0.0014210	0.0004679	0.0010826
181.6400000	4164.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003725	0.0004893	0.0007902	0.0007839	-0.0012410	-0.0014971	-0.0014785	-0.0008634
182.8650000	122.0100021	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0002647	0.0003249	-0.0002194	-0.0001135	-0.0011354	-0.0013399	-0.0004905	0.0000797
184.1600000	-3971.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004211	0.0004881	-0.0011569	-0.0011890	-0.0012568	-0.0014643	0.0004716	0.0010943
185.7550000	4165.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004217	0.0005476	0.0008104	0.0007797	-0.0012711	-0.0015386	-0.0014941	-0.0008568
187.0400000	121.9400024	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003051	0.0003756	-0.0001931	-0.0001808	-0.0011346	-0.0013431	-0.0004886	0.0000737
188.3550000	-3971.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004682	0.0005454	-0.0011506	-0.0012142	-0.0012853	-0.0014924	0.0004766	0.0010958
190.0250000	4165.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0004675	0.0006041	0.0008296	0.0007649	-0.0013060	-0.0015696	-0.0015029	-0.0008820
191.4900000	121.9800034	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0003522	0.0004310	-0.0001833	-0.0001969	-0.0011708	-0.0013775	-0.0004857	0.0000659
192.8350000	-3971.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0005194	0.0006045	-0.0011480	-0.0012398	-0.0013250	-0.0015368	0.0004830	0.0011082
