Thu, Oct 03, 2019
1:17:56 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
202.3000000	4159.0000000	0.0002110	0.0002175	0.0002098	0.0001886	-0.0002101	-0.0002167	-0.0002086	-0.0001879	0.2106741	0.2664703	0.2537070	0.1546363	-0.2113534	-0.2676841	-0.2537116	-0.1539169
203.8000000	122.0899963	0.0002432	0.0002508	0.0002421	0.0002173	-0.0002422	-0.0002499	-0.0002406	-0.0002164	0.2126663	0.2614406	0.0420162	-0.0344288	-0.2133880	-0.2626117	-0.0428732	0.0346716
205.3000000	-3965.0000000	0.0002051	0.0002115	0.0002041	0.0001833	-0.0002044	-0.0002107	-0.0002029	-0.0001827	0.2127542	0.2559064	-0.1670364	-0.2237949	-0.2134935	-0.2570403	0.1652380	0.2237706
207.0500000	4159.0000000	0.0002015	0.0002077	0.0002004	0.0001801	-0.0002007	-0.0002071	-0.0001993	-0.0001795	0.2113016	0.2667362	0.2457095	0.1476820	-0.2119436	-0.2679880	-0.2458752	-0.1470693
208.5500000	121.8899994	0.0002306	0.0002378	0.0002297	0.0002061	-0.0002297	-0.0002371	-0.0002282	-0.0002053	0.2131062	0.2618074	0.0416942	-0.0345102	-0.2137957	-0.2630084	-0.0426633	0.0347446
210.0000000	-3965.0000000	0.0001961	0.0002022	0.0001952	0.0001753	-0.0001954	-0.0002015	-0.0001940	-0.0001747	0.2132796	0.2565477	-0.1599007	-0.2169699	-0.2139796	-0.2576996	0.1579785	0.2169977
211.8000000	4158.0000000	0.0001928	0.0001988	0.0001918	0.0001723	-0.0001921	-0.0001982	-0.0001906	-0.0001718	0.2120064	0.2669553	0.2380138	0.1412478	-0.2126037	-0.2682825	-0.2382997	-0.1407340
213.2500000	121.7900009	0.0002190	0.0002260	0.0002183	0.0001958	-0.0002183	-0.0002253	-0.0002168	-0.0001951	0.2136406	0.2621541	0.0412099	-0.0344778	-0.2142604	-0.2633870	-0.0423211	0.0346882
214.7000000	-3964.0000000	0.0001877	0.0001936	0.0001869	0.0001678	-0.0001872	-0.0001931	-0.0001857	-0.0001674	0.2138666	0.2571350	-0.1533693	-0.2104068	-0.2144970	-0.2583139	0.1513087	0.2105188
216.5500000	4158.0000000	0.0001847	0.0001905	0.0001838	0.0001651	-0.0001840	-0.0001901	-0.0001826	-0.0001646	0.2128453	0.2671313	0.2304293	0.1352684	-0.2133579	-0.2685471	-0.2308581	-0.1349363
218.0000000	121.9700012	0.0002086	0.0002152	0.0002079	0.0001864	-0.0002079	-0.0002147	-0.0002064	-0.0001858	0.2142824	0.2624610	0.0405047	-0.0343212	-0.2148329	-0.2637512	-0.0418033	0.0344015
219.5000000	-3964.0000000	0.0001800	0.0001858	0.0001793	0.0001609	-0.0001795	-0.0001853	-0.0001781	-0.0001606	0.2145402	0.2576673	-0.1473733	-0.2039512	-0.2151177	-0.2588811	0.1451002	0.2040413
221.2500000	4158.0000000	0.0001772	0.0001828	0.0001764	0.0001583	-0.0001765	-0.0001825	-0.0001751	-0.0001581	0.2138340	0.2672139	0.2226131	0.1296049	-0.2142786	-0.2688090	-0.2232697	-0.1295743
222.7500000	122.0299988	0.0001988	0.0002053	0.0001982	0.0001777	-0.0001982	-0.0002049	-0.0001967	-0.0001773	0.2150304	0.2626651	0.0394486	-0.0339157	-0.2155422	-0.2640676	-0.0409709	0.0339315
224.2000000	-3964.0000000	0.0001728	0.0001785	0.0001723	0.0001545	-0.0001724	-0.0001782	-0.0001709	-0.0001543	0.2152734	0.2580823	-0.1417951	-0.1972653	-0.2158648	-0.2593895	0.1391990	0.1973832
225.9500000	4157.0000000	0.0001702	0.0001758	0.0001696	0.0001522	-0.0001696	-0.0001757	-0.0001682	-0.0001520	0.2149760	0.2671463	0.2144582	0.1243371	-0.2153775	-0.2690343	-0.2152248	-0.1245274
227.4000000	121.9300003	0.0001902	0.0001965	0.0001897	0.0001699	-0.0001894	-0.0001960	-0.0001879	-0.0001696	0.2158830	0.2627665	0.0379938	-0.0332696	-0.2164170	-0.2643348	-0.0397803	0.0331437
228.9000000	-3964.0000000	0.0001662	0.0001719	0.0001659	0.0001488	-0.0001659	-0.0001718	-0.0001645	-0.0001487	0.2160897	0.2584297	-0.1364817	-0.1901993	-0.2167462	-0.2598162	0.1335303	0.1903313
